timestamp,us,sy,idle,avm,fre,tps,ipkts,opkts,anomaly_prediction,anomaly_score
2025-05-29 21:40:00+00:00,21.66137566137566,43.77777777777778,34.5026455026455,875000.2751322752,1229557.5291005292,32.36144578313253,254134557.15408805,377314864.3710692,1,-0.49914281576673813
2025-05-29 21:45:00+00:00,21.6951871657754,43.705882352941174,34.524064171122994,875186.5721925134,1229332.8663101604,30.90909090909091,254137002.5443038,377317165.443038,1,-0.4979002697668326
2025-05-29 21:50:00+00:00,21.393617021276597,43.66489361702128,34.851063829787236,875194.3085106383,1229282.425531915,32.65939393939394,254139387.193038,377319402.2468355,1,-0.4896853112795396
2025-05-29 21:55:00+00:00,21.398936170212767,43.702127659574465,34.87765957446808,875093.25,1229349.579787234,32.073170731707314,254141765.31528664,377321640.2802548,1,-0.49111331514916007
2025-05-29 22:00:00+00:00,21.691891891891892,43.648648648648646,34.605405405405406,875213.4108108109,1229184.1567567568,32.48,254144106.71019107,377323844.75159234,1,-0.49096266702577734
2025-05-29 22:05:00+00:00,21.313513513513513,43.79459459459459,34.83783783783784,875091.0486486487,1229273.627027027,31.62469135802469,254146499.1,377326109.4548387,1,-0.49249419127024296
2025-05-29 22:10:00+00:00,21.508108108108107,43.72432432432432,34.74594594594595,875285.1027027027,1229036.5135135136,30.94814814814815,254148905.31612903,377328372.59354836,1,-0.4926594716344934
2025-05-29 22:15:00+00:00,21.33157894736842,43.88947368421053,34.76315789473684,875130.6578947369,1229158.0526315789,31.723809523809525,254151342.9037267,377330664.99378884,1,-0.49653568631496336
2025-05-29 22:20:00+00:00,21.66315789473684,43.747368421052634,34.52105263157895,875587.2947368422,1228659.9105263157,31.58323353293413,254153892.0062893,377333066.0157233,1,-0.4972768883651871
2025-05-29 22:25:00+00:00,21.465608465608465,43.835978835978835,34.66137566137566,875179.4391534391,1229026.9947089946,31.813173652694612,254156383.7672956,377335411.0345912,1,-0.4956652733451132
2025-05-29 22:30:00+00:00,21.49473684210526,43.963157894736845,34.50526315789474,875434.8526315789,1228735.8210526316,30.985714285714284,254158960.121118,377337839.98136646,-1,-0.5020595852475506
2025-05-29 22:35:00+00:00,21.523560209424083,43.973821989528794,34.47120418848168,875305.6753926702,1228825.7486910995,32.11497005988024,254161530.475,377340264.765625,-1,-0.5021099782835912
2025-05-29 22:40:00+00:00,21.657894736842106,43.747368421052634,34.53157894736842,875513.8684210526,1228580.0947368422,31.405988023952094,254164091.6875,377342684.8875,1,-0.4972768883651871
2025-05-29 22:45:00+00:00,21.658385093167702,43.7888198757764,34.440993788819874,875790.4223602484,1228264.0062111802,31.602797202797202,254166479.4779412,377344941.6213235,1,-0.49854855311071516
2025-05-29 22:50:00+00:00,21.721052631578946,43.752631578947366,34.52105263157895,877767.1578947369,1226249.2315789473,32.338095238095235,254168977.5900621,377347325.6304348,1,-0.49617519448498193
2025-05-29 22:55:00+00:00,22.209424083769633,43.87958115183246,33.90052356020942,877130.6439790576,1224518.7434554973,43.023809523809526,254171583.596875,377349784.696875,-1,-0.5036031829790008
2025-05-29 23:00:00+00:00,21.78421052631579,43.77894736842105,34.363157894736844,875254.9894736842,1226325.147368421,32.17619047619048,254174135.3478261,377352196.0714286,-1,-0.500938096151971
2025-05-29 23:05:00+00:00,21.805263157894736,43.68421052631579,34.473684210526315,875481.2263157895,1226054.2947368422,31.568862275449103,254176708.05,377354628.815625,1,-0.4933556319948073
2025-05-29 23:10:00+00:00,21.5531914893617,43.78191489361702,34.590425531914896,875305.2180851063,1226193.5585106383,31.306024096385542,254179292.2672956,377357058.072327,1,-0.4966446479393333
2025-05-29 23:15:00+00:00,21.710526315789473,43.7,34.51578947368421,875593.0578947369,1225867.1578947369,31.57365269461078,254181809.65,377359421.909375,1,-0.4944669377099717
2025-05-29 23:20:00+00:00,21.757894736842104,43.82631578947368,34.363157894736844,875588.3894736842,1225833.3842105262,30.99171597633136,254184379.73913044,377361849.91925466,1,-0.4984985175083741
2025-05-29 23:25:00+00:00,21.80628272251309,43.717277486910994,34.40837696335078,875632.7853403141,1225749.3821989528,33.147619047619045,254186949.40062112,377364276.1490683,1,-0.49906545751916825
2025-05-29 23:30:00+00:00,21.544502617801047,43.769633507853406,34.696335078534034,875438.832460733,1225902.0471204189,32.225149700598806,254189525.75625,377366700.53125,1,-0.4931898601371813
2025-05-29 23:35:00+00:00,21.772486772486772,43.72486772486773,34.44444444444444,875667.2275132275,1225640.7354497355,32.73293413173653,254192070.184375,377369094.090625,1,-0.49906545751916825
2025-05-29 23:40:00+00:00,21.768421052631577,43.62105263157895,34.51052631578948,875516.752631579,1225750.0526315789,30.823809523809523,254194652.16149068,377371528.50931674,1,-0.49017898225484635
2025-05-29 23:45:00+00:00,21.586387434554975,43.8848167539267,34.518324607329845,875520.5130890053,1225710.8534031413,32.771597633136096,254197217.54037267,377373946.6614907,-1,-0.5002560823951977
