timestamp,ipkts,opkts
2025-05-16 06:05:00+00:00,315486680.95008224,473939770.7041176
2025-05-16 06:10:00+00:00,315488559.54850835,473941842.1436625
2025-05-16 06:15:00+00:00,315490438.14693445,473943913.5832075
2025-05-16 06:20:00+00:00,315492316.7453606,473945985.02275246
2025-05-16 06:25:00+00:00,315494195.3437867,473948056.4622974
2025-05-16 06:30:00+00:00,315496073.9422128,473950127.90184236
2025-05-16 06:35:00+00:00,315497952.540639,473952199.3413873
2025-05-16 06:40:00+00:00,315499831.1390651,473954270.78093225
2025-05-16 06:45:00+00:00,315501709.7374912,473956342.2204772
2025-05-16 06:50:00+00:00,315503588.33591735,473958413.66002214
2025-05-16 06:55:00+00:00,315505466.93434346,473960485.0995671
2025-05-16 07:00:00+00:00,315507345.53276956,473962556.53911203
2025-05-16 07:05:00+00:00,315509224.1311957,473964627.978657
2025-05-16 07:10:00+00:00,315511102.7296218,473966699.4182019
2025-05-16 07:15:00+00:00,315512981.32804793,473968770.8577469
2025-05-16 07:20:00+00:00,315514859.92647403,473970842.2972919
2025-05-16 07:25:00+00:00,315516738.5249002,473972913.7368368
2025-05-16 07:30:00+00:00,315518617.1233263,473974985.17638177
2025-05-16 07:35:00+00:00,315520495.7217524,473977056.6159267
2025-05-16 07:40:00+00:00,315522374.32017857,473979128.05547166
2025-05-16 07:45:00+00:00,315524252.9186047,473981199.49501663
2025-05-16 07:50:00+00:00,315526131.5170308,473983270.93456155
2025-05-16 07:55:00+00:00,315528010.11545694,473985342.3741065
2025-05-16 08:00:00+00:00,315529888.71388304,473987413.81365144
2025-05-16 08:05:00+00:00,315531767.31230915,473989485.2531964
2025-05-16 08:10:00+00:00,315533645.91073525,473991556.6927414
2025-05-16 08:15:00+00:00,315535524.5091614,473993628.1322863
2025-05-16 08:20:00+00:00,315537403.1075875,473995699.5718313
2025-05-16 08:25:00+00:00,315539281.7060136,473997771.0113762
2025-05-16 08:30:00+00:00,315541160.3044398,473999842.4509212
2025-05-16 08:35:00+00:00,315543038.9028659,474001913.8904661
2025-05-16 08:40:00+00:00,315544917.501292,474003985.33001107
2025-05-16 08:45:00+00:00,315546796.09971815,474006056.76955605
2025-05-16 08:50:00+00:00,315548674.69814426,474008128.20910096
2025-05-16 08:55:00+00:00,315550553.29657036,474010199.64864594
2025-05-16 09:00:00+00:00,315552431.8949965,474012271.08819085
2025-05-16 09:05:00+00:00,315554310.4934226,474014342.5277358
2025-05-16 09:10:00+00:00,315556189.09184873,474016413.9672808
2025-05-16 09:15:00+00:00,315558067.69027483,474018485.4068257
2025-05-16 09:20:00+00:00,315559946.288701,474020556.8463707
2025-05-16 09:25:00+00:00,315561824.8871271,474022628.2859156
2025-05-16 09:30:00+00:00,315563703.4855532,474024699.7254606
2025-05-16 09:35:00+00:00,315565582.08397937,474026771.16500556
2025-05-16 09:40:00+00:00,315567460.6824055,474028842.6045505
2025-05-16 09:45:00+00:00,315569339.2808316,474030914.04409546
2025-05-16 09:50:00+00:00,315571217.87925774,474032985.4836404
2025-05-16 09:55:00+00:00,315573096.47768384,474035056.92318535
2025-05-16 10:00:00+00:00,315574975.07610995,474037128.36273026
2025-05-16 10:05:00+00:00,315576853.67453605,474039199.80227524
2025-05-16 10:10:00+00:00,315578732.2729622,474041271.2418202
2025-05-16 10:15:00+00:00,315580610.8713883,474043342.68136513
2025-05-16 10:20:00+00:00,315582489.4698144,474045414.1209101
2025-05-16 10:25:00+00:00,315584368.0682406,474047485.560455
2025-05-16 10:30:00+00:00,315586246.6666667,474049557.0
2025-05-16 10:35:00+00:00,315592500.1458334,474052603.4375
2025-05-16 10:40:00+00:00,315598753.625,474055649.875
2025-05-16 10:45:00+00:00,315605007.1041667,474058696.3125
2025-05-16 10:50:00+00:00,315611260.5833334,474061742.75
2025-05-16 10:55:00+00:00,315617514.0625,474064789.1875
2025-05-16 11:00:00+00:00,315623767.5416667,474067835.625
2025-05-16 11:05:00+00:00,315630021.0208333,474070882.0625
2025-05-16 11:10:00+00:00,315636274.5,474073928.5
2025-05-16 11:15:00+00:00,315637068.0,474074817.6666667
2025-05-16 11:20:00+00:00,315637555.0,474075359.6666667
2025-05-16 11:25:00+00:00,315638957.8333333,474076899.8333333
2025-05-16 11:30:00+00:00,315666145.51282054,474085319.25641024
2025-05-16 11:35:00+00:00,315677804.45454544,474093695.6666667
2025-05-16 11:40:00+00:00,315686810.4166667,474100487.1388889
2025-05-16 11:45:00+00:00,315702890.3333333,474108282.7037037
2025-05-16 11:50:00+00:00,315713126.2631579,474114922.68421054
2025-05-16 11:55:00+00:00,315724937.36507934,474123563.17460316
2025-05-16 12:00:00+00:00,315735392.46666664,474131797.06222224
2025-05-16 12:05:00+00:00,315754438.5,474142652.975
2025-05-16 12:10:00+00:00,315767325.9198312,474152038.8649789
2025-05-16 12:15:00+00:00,315777438.15,474160489.5833333
2025-05-16 12:20:00+00:00,315784517.5585586,474166790.6486486
2025-05-16 12:25:00+00:00,315788815.5943775,474171185.1204819
2025-05-16 12:30:00+00:00,315793190.70666665,474175651.96
2025-05-16 12:35:00+00:00,315797410.97530866,474179954.45679015
2025-05-16 12:40:00+00:00,315801671.25333333,474184310.48888886
2025-05-16 12:45:00+00:00,315805810.1756757,474188539.9954955
2025-05-16 12:50:00+00:00,315810159.92156863,474193002.47843134
2025-05-16 12:55:00+00:00,315814790.05490196,474197713.4745098
2025-05-16 13:00:00+00:00,315819351.03333336,474202339.3666667
2025-05-16 13:05:00+00:00,315823825.13414633,474206902.0691057
2025-05-16 13:10:00+00:00,315828419.22868216,474211584.4147287
2025-05-16 13:15:00+00:00,315832983.29019606,474216227.9098039
2025-05-16 13:20:00+00:00,315837219.5190476,474220568.00476193
2025-05-16 13:25:00+00:00,315840538.90697676,474223977.9767442
2025-05-16 13:30:00+00:00,315843284.46825397,474226807.5
2025-05-16 13:35:00+00:00,315846001.2037037,474229607.4444444
2025-05-16 13:40:00+00:00,315848800.52136755,474232817.6666667
2025-05-16 13:45:00+00:00,315851843.52592593,474236593.7777778
2025-05-16 13:50:00+00:00,315854057.115942,474238881.6956522
2025-05-16 13:55:00+00:00,315856336.0888889,474241293.7777778
2025-05-16 14:00:00+00:00,315858178.3243243,474243218.2702703
2025-05-16 14:05:00+00:00,315860780.40833336,474245926.44166666
2025-05-16 14:10:00+00:00,315863733.8888889,474248981.13580245
2025-05-16 14:15:00+00:00,315866601.48888886,474251959.5925926
2025-05-16 14:20:00+00:00,315869419.4390244,474254911.55284554
2025-05-16 14:25:00+00:00,315871916.74747473,474257514.54545456
2025-05-16 14:30:00+00:00,315874646.27160496,474260339.8765432
2025-05-16 14:35:00+00:00,315877405.3047619,474263218.52380955
2025-05-16 14:40:00+00:00,315879886.2222222,474265797.26984125
2025-05-16 14:45:00+00:00,315882708.23188406,474268737.1304348
2025-05-16 14:50:00+00:00,315885567.46666664,474271720.5925926
2025-05-16 14:55:00+00:00,315913799.6182796,474282292.016129
2025-05-16 15:00:00+00:00,315924845.7864583,474290656.0989583
2025-05-16 15:05:00+00:00,315932559.93333334,474296358.94285715
2025-05-16 15:10:00+00:00,315942857.0405797,474320469.5984472
2025-05-16 15:15:00+00:00,315953154.1478261,474344580.25403726
2025-05-16 15:20:00+00:00,315963451.2550724,474368690.9096273
2025-05-16 15:25:00+00:00,315973748.3623188,474392801.5652174
2025-05-16 15:30:00+00:00,315976489.40821254,474397111.8644659
2025-05-16 15:35:00+00:00,315979230.4541063,474401422.16371447
2025-05-16 15:40:00+00:00,315981971.5,474405732.462963
2025-05-16 15:45:00+00:00,315985132.8016878,474409637.76371306
2025-05-16 15:50:00+00:00,315990209.96103895,474415936.97402596
2025-05-16 15:55:00+00:00,315995075.8313253,474421795.61445785
2025-05-16 16:00:00+00:00,315999470.6837607,474426384.3333333
2025-05-16 16:05:00+00:00,316003842.88235295,474430863.3686274
2025-05-16 16:10:00+00:00,316008385.8902439,474435480.0121951
2025-05-16 16:15:00+00:00,316012798.62650603,474439965.00401604
2025-05-16 16:20:00+00:00,316017383.7550201,474444653.26506025
2025-05-16 16:25:00+00:00,316022169.7751938,474449511.35658914
2025-05-16 16:30:00+00:00,316026718.0569106,474454139.5609756
2025-05-16 16:35:00+00:00,316031120.6041667,474458629.6958333
2025-05-16 16:40:00+00:00,316035474.1875,474463058.1125
2025-05-16 16:45:00+00:00,316039908.8353414,474467569.2128514
2025-05-16 16:50:00+00:00,316044327.16049385,474472071.4979424
2025-05-16 16:55:00+00:00,316048735.8995984,474476563.4497992
2025-05-16 17:00:00+00:00,316053243.63414633,474481162.1544715
2025-05-16 17:05:00+00:00,316057762.4457364,474485758.28294575
2025-05-16 17:10:00+00:00,316062369.50574714,474490456.0191571
2025-05-16 17:15:00+00:00,316066963.08429116,474495145.1302682
2025-05-16 17:20:00+00:00,316071659.2765151,474499946.594697
2025-05-16 17:25:00+00:00,316076370.576779,474504751.7827715
2025-05-16 17:30:00+00:00,316081092.2462121,474509553.3371212
2025-05-16 17:35:00+00:00,316085771.4789272,474514322.82758623
2025-05-16 17:40:00+00:00,316090444.1573034,474519085.6853933
2025-05-16 17:45:00+00:00,316095134.60299623,474523877.2397004
2025-05-16 17:50:00+00:00,316099872.8464419,474528708.11985016
2025-05-16 17:55:00+00:00,316104600.2434457,474533505.07490635
2025-05-16 18:00:00+00:00,316108870.78070176,474537865.55263156
2025-05-16 18:05:00+00:00,316112108.0833333,474541203.28333336
2025-05-16 18:10:00+00:00,316115762.4904215,474544949.8237548
2025-05-16 18:15:00+00:00,316120383.8426966,474549652.0898876
2025-05-16 18:20:00+00:00,316125120.6441948,474554472.8614232
2025-05-16 18:25:00+00:00,316129914.2592593,474559360.65185183
2025-05-16 18:30:00+00:00,316134688.7462121,474564223.7537879
2025-05-16 18:35:00+00:00,316139415.17407405,474569047.01111114
2025-05-16 18:40:00+00:00,316144159.61742425,474573897.88257575
2025-05-16 18:45:00+00:00,316148892.53333336,474578725.5185185
2025-05-16 18:50:00+00:00,316153659.5093633,474583582.34082395
2025-05-16 18:55:00+00:00,316158377.5917603,474588386.5580524
2025-05-16 19:00:00+00:00,316162965.2633745,474593057.74897116
2025-05-16 19:05:00+00:00,316167532.1925926,474597729.1037037
2025-05-16 19:10:00+00:00,316172245.8219697,474602543.625
2025-05-16 19:15:00+00:00,316176954.1962963,474607353.7740741
2025-05-16 19:20:00+00:00,316181772.65925926,474612268.3185185
2025-05-16 19:25:00+00:00,316186502.1310862,474617113.35955054
2025-05-16 19:30:00+00:00,316191236.63257575,474621941.0265151
2025-05-16 19:35:00+00:00,316195963.00757575,474626746.4848485
2025-05-16 19:40:00+00:00,316200658.98501873,474631527.2397004
2025-05-16 19:45:00+00:00,316205341.9810606,474636289.4280303
2025-05-16 19:50:00+00:00,316210063.78409094,474641100.85227275
2025-05-16 19:55:00+00:00,316214780.9101124,474645893.8689138
2025-05-16 20:00:00+00:00,316219131.1282051,474650308.85470086
2025-05-16 20:05:00+00:00,316223028.9900498,474654279.5273632
2025-05-16 20:10:00+00:00,316227307.2209302,474658620.9031008
2025-05-16 20:15:00+00:00,316231877.0530303,474663280.6818182
2025-05-16 20:20:00+00:00,316236626.3111111,474668129.9111111
2025-05-16 20:25:00+00:00,316241455.5407407,474673055.23703706
2025-05-16 20:30:00+00:00,316246258.2185185,474677955.76666665
2025-05-16 20:35:00+00:00,316251008.917603,474682808.49812734
2025-05-16 20:40:00+00:00,316255792.662963,474687689.8185185
2025-05-16 20:45:00+00:00,316260552.02592593,474692535.76666665
2025-05-16 20:50:00+00:00,316265256.88257575,474697328.5416667
2025-05-16 20:55:00+00:00,316269968.38951313,474702140.9513109
2025-05-16 21:00:00+00:00,316274179.3802817,474706449.1079812
2025-05-16 21:05:00+00:00,316277347.4909091,474709734.8242424
2025-05-16 21:10:00+00:00,316280391.5555556,474712880.16161615
2025-05-16 21:15:00+00:00,316283859.8127854,474716439.6666667
2025-05-16 21:20:00+00:00,316287645.0493827,474720331.74897116
2025-05-16 21:25:00+00:00,316290651.4017094,474723422.49572647
2025-05-16 21:30:00+00:00,316292851.64705884,474725702.9411765
2025-05-16 21:35:00+00:00,316295146.06666666,474728108.8666667
2025-05-16 21:40:00+00:00,316298141.8842593,474731202.0601852
2025-05-16 21:45:00+00:00,316301344.82051283,474734477.6025641
2025-05-16 21:50:00+00:00,316304150.7747748,474737372.954955
2025-05-16 21:55:00+00:00,316307150.4814815,474740459.58201057
2025-05-16 22:00:00+00:00,316310189.6756757,474743588.6486486
2025-05-16 22:05:00+00:00,316312940.74691355,474746418.9691358
2025-05-16 22:10:00+00:00,316316376.42777777,474749946.35
2025-05-16 22:15:00+00:00,316320172.9746835,474753836.3248945
2025-05-16 22:20:00+00:00,316324704.87265915,474758476.25842696
2025-05-16 22:25:00+00:00,316329478.5703704,474763355.8
2025-05-16 22:30:00+00:00,316334257.8614232,474768219.576779
2025-05-16 22:35:00+00:00,316338978.7827715,474773050.9101124
2025-05-16 22:40:00+00:00,316343791.0952381,474777949.71794873
2025-05-16 22:45:00+00:00,316348599.2,474782842.6888889
2025-05-16 22:50:00+00:00,316353350.7962963,474787695.17407405
2025-05-16 22:55:00+00:00,316358097.21348315,474792533.66292137
2025-05-16 23:00:00+00:00,316362858.37777776,474797415.77037036
2025-05-16 23:05:00+00:00,316367228.545045,474801890.7792793
2025-05-16 23:10:00+00:00,316371655.47727275,474806417.75757575
2025-05-16 23:15:00+00:00,316376339.0189394,474811191.35227275
2025-05-16 23:20:00+00:00,316381030.6292135,474815974.07490635
2025-05-16 23:25:00+00:00,316385702.5037879,474820732.29924244
2025-05-16 23:30:00+00:00,316390448.0636704,474825542.60299623
2025-05-16 23:35:00+00:00,316395214.88014984,474830391.9363296
2025-05-16 23:40:00+00:00,316399944.3560606,474835196.3939394
2025-05-16 23:45:00+00:00,316404593.8965517,474839944.6475096
2025-05-16 23:50:00+00:00,316408870.5092593,474844306.2037037
2025-05-16 23:55:00+00:00,316413219.99250937,474848755.6254682
2025-05-17 00:00:00+00:00,316418329.7008547,474853587.48717946
2025-05-17 00:05:00+00:00,316423682.09313726,474858144.9264706
2025-05-17 00:10:00+00:00,316427498.4927536,474861924.9758454
2025-05-17 00:15:00+00:00,316430623.7234042,474865135.7659575
2025-05-17 00:20:00+00:00,316434180.1234568,474868768.4526749
2025-05-17 00:25:00+00:00,316437997.4654088,474872667.3396226
2025-05-17 00:30:00+00:00,316441625.82222223,474876372.8888889
2025-05-17 00:35:00+00:00,316445963.79607844,474880797.5921569
2025-05-17 00:40:00+00:00,316450609.1666667,474885521.93939394
2025-05-17 00:45:00+00:00,316455229.6516854,474890241.90636706
2025-05-17 00:50:00+00:00,316459893.47940075,474894998.6254682
2025-05-17 00:55:00+00:00,316464595.6853933,474899786.7303371
2025-05-17 01:00:00+00:00,316468901.09090906,474904184.33766234
2025-05-17 01:05:00+00:00,316472765.008658,474908152.9220779
2025-05-17 01:10:00+00:00,316476455.4444444,474911929.4848485
2025-05-17 01:15:00+00:00,316480011.4057971,474915587.057971
2025-05-17 01:20:00+00:00,316483162.4202899,474918845.4782609
2025-05-17 01:25:00+00:00,316485627.85,474921390.5
2025-05-17 01:30:00+00:00,316488258.3504273,474924127.83760685
2025-05-17 01:35:00+00:00,316491423.1752137,474927362.99572647
2025-05-17 01:40:00+00:00,316494441.3181818,474930463.6212121
2025-05-17 01:45:00+00:00,316496317.5641026,474932428.8717949
2025-05-17 01:50:00+00:00,316498740.47727275,474934953.4621212
2025-05-17 01:55:00+00:00,316502436.5992509,474938737.7827715
2025-05-17 02:00:00+00:00,316506801.7916667,474943183.03333336
2025-05-17 02:05:00+00:00,316510758.5482456,474947261.74122804
2025-05-17 02:10:00+00:00,316513953.75,474950563.0530303
2025-05-17 02:15:00+00:00,316516926.9880952,474953639.1547619
2025-05-17 02:20:00+00:00,316520948.6666667,474957736.219697
2025-05-17 02:25:00+00:00,316525638.63257575,474962519.96590906
2025-05-17 02:30:00+00:00,316530328.13257575,474967300.95075756
2025-05-17 02:35:00+00:00,316535001.25757575,474972060.3030303
2025-05-17 02:40:00+00:00,316539778.1925926,474976922.7777778
2025-05-17 02:45:00+00:00,316544531.85018724,474981763.7602996
2025-05-17 02:50:00+00:00,316549264.5805243,474986594.29588014
2025-05-17 02:55:00+00:00,316553970.13793105,474991386.1302682
2025-05-17 03:00:00+00:00,316558171.0720721,474995658.5585586
2025-05-17 03:05:00+00:00,316562014.075,474999607.53333336
2025-05-17 03:10:00+00:00,316565899.4864865,475003566.4414414
2025-05-17 03:15:00+00:00,316568973.6944444,475006738.6388889
2025-05-17 03:20:00+00:00,316571397.1111111,475009267.2592593
2025-05-17 03:25:00+00:00,316574666.0329218,475012636.39506173
2025-05-17 03:30:00+00:00,316577828.47619045,475015880.4
2025-05-17 03:35:00+00:00,316579974.5873016,475018123.5714286
2025-05-17 03:40:00+00:00,316581996.8125,475020231.8125
2025-05-17 03:45:00+00:00,316584996.3172043,475023321.55376345
2025-05-17 03:50:00+00:00,316589073.1385768,475027477.67790264
2025-05-17 03:55:00+00:00,316593762.71910113,475032267.0262172
2025-05-17 04:00:00+00:00,316598480.2209738,475037079.4269663
2025-05-17 04:05:00+00:00,316603230.9812734,475041908.247191
2025-05-17 04:10:00+00:00,316607960.1573034,475046732.2621723
2025-05-17 04:15:00+00:00,316612635.0925926,475051512.75185186
2025-05-17 04:20:00+00:00,316617439.6329588,475056400.05243444
2025-05-17 04:25:00+00:00,316622171.6666667,475061206.65543073
2025-05-17 04:30:00+00:00,316626926.5580524,475066041.47940075
2025-05-17 04:35:00+00:00,316631606.2790698,475070812.64341086
2025-05-17 04:40:00+00:00,316636255.9318182,475075560.0530303
2025-05-17 04:45:00+00:00,316640936.6217228,475080333.4007491
2025-05-17 04:50:00+00:00,316645638.0113636,475085116.57954544
2025-05-17 04:55:00+00:00,316650425.8863636,475089997.3030303
2025-05-17 05:00:00+00:00,316666875.99583334,475131030.1791667
2025-05-17 05:05:00+00:00,316696418.1041667,475209291.2125
2025-05-17 05:10:00+00:00,316732971.9704641,475307879.9957806
2025-05-17 05:15:00+00:00,316764281.5406504,475399114.51626015
2025-05-17 05:20:00+00:00,316784386.74698794,475454331.87148595
2025-05-17 05:25:00+00:00,316802943.89912283,475506533.3552632
2025-05-17 05:30:00+00:00,316818602.0,475550390.8915663
2025-05-17 05:35:00+00:00,316833937.57028115,475591823.38955826
2025-05-17 05:40:00+00:00,316856803.6547619,475656627.6825397
2025-05-17 05:45:00+00:00,316874601.43333334,475702546.2375
2025-05-17 05:50:00+00:00,316894480.4417671,475753179.47791165
2025-05-17 05:55:00+00:00,316915202.12851405,475813368.6987952
2025-05-17 06:00:00+00:00,316934032.73170733,475867354.4512195
2025-05-17 06:05:00+00:00,316950789.79761904,475910576.0992063
2025-05-17 06:10:00+00:00,316967262.9794239,475953718.090535
2025-05-17 06:15:00+00:00,316986017.7871486,476003876.0281125
2025-05-17 06:20:00+00:00,317002903.04761904,476047223.9206349
2025-05-17 06:25:00+00:00,317022649.46586347,476101211.0803213
2025-05-17 06:30:00+00:00,317040578.82539684,476144409.515873
2025-05-17 06:35:00+00:00,317060028.1566265,476190114.87148595
2025-05-17 06:40:00+00:00,317077902.1967871,476236187.0321285
2025-05-17 06:45:00+00:00,317096206.4939759,476282420.44578314
2025-05-17 06:50:00+00:00,317110996.5903614,476319666.437751
2025-05-17 06:55:00+00:00,317151263.71929824,476429635.5964912
2025-05-17 07:00:00+00:00,317189136.2380952,476530526.74603176
2025-05-17 07:05:00+00:00,317212490.515873,476588829.3333333
2025-05-17 07:10:00+00:00,317235937.2008032,476646895.0160643
2025-05-17 07:15:00+00:00,317252644.9880952,476687160.5595238
2025-05-17 07:20:00+00:00,317269381.3614458,476726545.02409637
2025-05-17 07:25:00+00:00,317287441.2222222,476771603.86507934
2025-05-17 07:30:00+00:00,317306359.96385545,476817936.22088355
2025-05-17 07:35:00+00:00,317328127.94779116,476874013.52208835
2025-05-17 07:40:00+00:00,317346919.39917696,476921607.4979424
2025-05-17 07:45:00+00:00,317361847.14117646,476957875.8156863
2025-05-17 07:50:00+00:00,317378097.61044174,476997609.07228917
2025-05-17 07:55:00+00:00,317397171.0952381,477041679.0714286
2025-05-17 08:00:00+00:00,317419655.7,477093016.3875
2025-05-17 08:05:00+00:00,317439210.87148595,477137685.4497992
2025-05-17 08:10:00+00:00,317454716.313253,477174331.97590363
2025-05-17 08:15:00+00:00,317470455.1607843,477210763.56078434
2025-05-17 08:20:00+00:00,317508824.2742616,477313066.2742616
2025-05-17 08:25:00+00:00,317561542.4430894,477471026.5731707
2025-05-17 08:30:00+00:00,317566085.4269663,477475643.0224719
2025-05-17 08:35:00+00:00,317570850.5925926,477480499.8148148
2025-05-17 08:40:00+00:00,317575614.94382024,477485360.8164794
2025-05-17 08:45:00+00:00,317580334.3146067,477490184.7565543
2025-05-17 08:50:00+00:00,317585049.02996254,477495004.11610484
2025-05-17 08:55:00+00:00,317589740.5813953,477499810.875969
2025-05-17 09:00:00+00:00,317594388.8651685,477504564.8951311
2025-05-17 09:05:00+00:00,317599021.67058825,477509305.4352941
2025-05-17 09:10:00+00:00,317603685.85925925,477514065.8
2025-05-17 09:15:00+00:00,317608387.94814813,477518870.04444444
2025-05-17 09:20:00+00:00,318006902.67460316,478322467.3968254
2025-05-17 09:25:00+00:00,318999005.82730925,480294790.85542166
2025-05-17 09:30:00+00:00,319726554.93172693,481731841.26506025
2025-05-17 09:35:00+00:00,320221920.9734849,482710399.1060606
2025-05-17 09:40:00+00:00,320244174.19101125,482749994.6329588
2025-05-17 09:45:00+00:00,320248974.27106225,482754869.7655678
2025-05-17 09:50:00+00:00,320253755.0599251,482759730.3258427
2025-05-17 09:55:00+00:00,320258490.7814815,482764541.0703704
2025-05-17 10:00:00+00:00,320263245.835206,482769377.0411985
2025-05-17 10:05:00+00:00,320267978.22962964,482774202.1259259
2025-05-17 10:10:00+00:00,320272604.2627451,482778916.4117647
2025-05-17 10:15:00+00:00,320277200.8951311,482783600.39325845
2025-05-17 10:20:00+00:00,320281986.25468165,482788474.9513109
2025-05-17 10:25:00+00:00,320286705.56179774,482793279.68164796
2025-05-17 10:30:00+00:00,320291444.9325843,482798106.0636704
2025-05-17 10:35:00+00:00,320296191.5131086,482802934.1348315
2025-05-17 10:40:00+00:00,320300942.5185185,482807768.2
2025-05-17 10:45:00+00:00,320305668.2172285,482812578.78651685
2025-05-17 10:50:00+00:00,320310389.0861423,482817385.2883895
2025-05-17 10:55:00+00:00,320315133.80898875,482822212.87265915
2025-05-17 11:00:00+00:00,320319856.2397004,482827016.5318352
2025-05-17 11:05:00+00:00,320324588.41851854,482831821.5740741
2025-05-17 11:10:00+00:00,320329355.3219697,482836687.54924244
2025-05-17 11:15:00+00:00,320333992.65543073,482841411.9812734
2025-05-17 11:20:00+00:00,320338733.98876405,482846244.49812734
2025-05-17 11:25:00+00:00,320343468.05243444,482851073.34082395
2025-05-17 11:30:00+00:00,320348177.7303371,482855905.27340823
2025-05-17 11:35:00+00:00,320352872.65543073,482860724.0411985
2025-05-17 11:40:00+00:00,320357552.24242425,482865516.4469697
2025-05-17 11:45:00+00:00,320362275.92134833,482870341.96629214
2025-05-17 11:50:00+00:00,320366988.33707863,482875152.7940075
2025-05-17 11:55:00+00:00,320371698.33707863,482879952.8614232
2025-05-17 12:00:00+00:00,320376446.80898875,482884793.11610484
2025-05-17 12:05:00+00:00,320381159.45318353,482889596.52434456
2025-05-17 12:10:00+00:00,320385871.9550562,482894389.8202247
2025-05-17 12:15:00+00:00,320390523.47727275,482899125.5530303
2025-05-17 12:20:00+00:00,320395264.9810606,482903947.9583333
2025-05-17 12:25:00+00:00,320399969.26666665,482908745.5407407
2025-05-17 12:30:00+00:00,320404707.0681818,482913569.0984849
2025-05-17 12:35:00+00:00,320409432.98501873,482918386.54307115
2025-05-17 12:40:00+00:00,320414126.66283524,482923167.4444444
2025-05-17 12:45:00+00:00,320418769.1086142,482927896.85393256
2025-05-17 12:50:00+00:00,320423553.54814816,482932754.0222222
2025-05-17 12:55:00+00:00,320428306.6329588,482937617.9812734
2025-05-17 13:00:00+00:00,320432999.28409094,482942404.9962121
2025-05-17 13:05:00+00:00,320437592.8373016,482947077.3531746
2025-05-17 13:10:00+00:00,320442261.5805243,482951829.5505618
2025-05-17 13:15:00+00:00,320446956.94074076,482956600.53333336
2025-05-17 13:20:00+00:00,320451710.9101124,482961452.79026216
2025-05-17 13:25:00+00:00,320456447.5543071,482966280.4681648
2025-05-17 13:30:00+00:00,320461216.4906367,482971136.752809
2025-05-17 13:35:00+00:00,320465935.8576779,482975937.1086142
2025-05-17 13:40:00+00:00,320470641.7689394,482980744.4810606
2025-05-17 13:45:00+00:00,320475365.29962546,482985557.82397
2025-05-17 13:50:00+00:00,320480084.6928839,482990365.4868914
2025-05-17 13:55:00+00:00,320484827.3851852,482995203.14074075
2025-05-17 14:00:00+00:00,320489578.0636704,483000042.670412
2025-05-17 14:05:00+00:00,320494331.0185185,483004869.0925926
2025-05-17 14:10:00+00:00,320499038.56439394,483009683.61742425
2025-05-17 14:15:00+00:00,320503722.47407407,483014454.22962964
2025-05-17 14:20:00+00:00,320508498.9962547,483019328.94382024
2025-05-17 14:25:00+00:00,320513213.68164796,483024146.49812734
2025-05-17 14:30:00+00:00,320517924.81060606,483028946.1287879
2025-05-17 14:35:00+00:00,320522715.1259259,483033815.17777777
2025-05-17 14:40:00+00:00,320527462.8111111,483038651.15925926
2025-05-17 14:45:00+00:00,320532185.35955054,483043463.27715355
2025-05-17 14:50:00+00:00,320536953.6,483048319.58518517
2025-05-17 14:55:00+00:00,320541683.6179775,483053126.54681647
2025-05-17 15:00:00+00:00,320546377.35955054,483057899.53932583
2025-05-17 15:05:00+00:00,320551071.9775281,483062708.34456927
2025-05-17 15:10:00+00:00,320555836.19101125,483067564.5580524
2025-05-17 15:15:00+00:00,320560536.35925925,483072352.1814815
2025-05-17 15:20:00+00:00,320565264.3745318,483077172.29962546
2025-05-17 15:25:00+00:00,320569992.1086142,483081969.6966292
2025-05-17 15:30:00+00:00,320574768.2814815,483086832.4592593
2025-05-17 15:35:00+00:00,320579510.88014984,483091672.3558052
2025-05-17 15:40:00+00:00,320584246.80898875,483096494.6516854
2025-05-17 15:45:00+00:00,320589003.48888886,483101347.1111111
2025-05-17 15:50:00+00:00,320593687.0344828,483106120.9578544
2025-05-17 15:55:00+00:00,320598382.15925926,483110912.56666666
2025-05-17 16:00:00+00:00,320603176.17603,483115801.7715356
2025-05-17 16:05:00+00:00,320607924.62222224,483120640.1037037
2025-05-17 16:10:00+00:00,320612633.7490637,483125437.5917603
2025-05-17 16:15:00+00:00,320617346.7259259,483130224.5925926
2025-05-17 16:20:00+00:00,320622140.82771534,483135106.9325843
2025-05-17 16:25:00+00:00,320626892.71794873,483139963.1282051
2025-05-17 16:30:00+00:00,320631659.1310862,483144815.2434457
2025-05-17 16:35:00+00:00,320636432.48888886,483149676.2592593
2025-05-17 16:40:00+00:00,320641218.5703704,483154549.7037037
2025-05-17 16:45:00+00:00,320645965.9962547,483159407.41198504
2025-05-17 16:50:00+00:00,320650737.51111114,483164283.5555556
2025-05-17 16:55:00+00:00,320655488.5580524,483169112.9325843
2025-05-17 17:00:00+00:00,320660219.4777778,483173949.3740741
2025-05-17 17:05:00+00:00,320664969.1985019,483178785.1011236
2025-05-17 17:10:00+00:00,320669729.1123595,483183630.47565544
2025-05-17 17:15:00+00:00,320674411.5925926,483188406.54814816
2025-05-17 17:20:00+00:00,320679209.1703704,483193293.91851854
2025-05-17 17:25:00+00:00,320684031.662963,483198195.23333335
2025-05-17 17:30:00+00:00,320688787.96629214,483203038.36329585
